"","calibrated","logger","Date","Time"
"17592",10039.5,1,2022-07-05,"13:00:00"
"17593",9767.3,1,2022-07-05,"13:10:00"
"17594",9558.6,1,2022-07-05,"13:20:00"
"17595",9145.3,1,2022-07-05,"13:30:00"
"17596",9262.2,1,2022-07-05,"13:40:00"
"17597",8383.1,1,2022-07-05,"13:50:00"
"17598",8371,1,2022-07-05,"14:00:00"
"17599",7247.9,1,2022-07-05,"14:10:00"
"17600",5093.4,1,2022-07-05,"14:20:00"
"17601",7336.6,1,2022-07-05,"14:30:00"
"17602",6813.3,1,2022-07-05,"14:40:00"
"17603",6484.7,1,2022-07-05,"14:50:00"
"17604",5754.7,1,2022-07-05,"15:00:00"
"17605",5159.9,1,2022-07-05,"15:10:00"
"17606",5178.1,1,2022-07-05,"15:20:00"
"17607",5007.7,1,2022-07-05,"15:30:00"
"17608",4217.2,1,2022-07-05,"15:40:00"
"17609",3777.7,1,2022-07-05,"15:50:00"
"17610",3470.2,1,2022-07-05,"16:00:00"
"17611",3106.2,1,2022-07-05,"16:10:00"
"17612",3198,1,2022-07-05,"16:20:00"
"17613",2474.1,1,2022-07-05,"16:30:00"
"17614",2030.5,1,2022-07-05,"16:40:00"
"17615",1434.7,1,2022-07-05,"16:50:00"
"17616",1085.8,1,2022-07-05,"17:00:00"
"17617",689.6,1,2022-07-05,"17:10:00"
"17618",432.5,1,2022-07-05,"17:20:00"
"17619",306.5,1,2022-07-05,"17:30:00"
"17620",97.8,1,2022-07-05,"17:40:00"
"17621",18.1,1,2022-07-05,"17:50:00"
"17622",1,1,2022-07-05,"18:00:00"
"17623",0,1,2022-07-05,"18:10:00"
"17624",0,1,2022-07-05,"18:20:00"
"17625",0,1,2022-07-05,"18:30:00"
"17626",0,1,2022-07-05,"18:40:00"
"17627",0,1,2022-07-05,"18:50:00"
"17628",0,1,2022-07-05,"19:00:00"
"17629",0,1,2022-07-05,"19:10:00"
"17630",0,1,2022-07-05,"19:20:00"
"17631",0,1,2022-07-05,"19:30:00"
"17632",0,1,2022-07-05,"19:40:00"
"17633",0,1,2022-07-05,"19:50:00"
"17634",0,1,2022-07-05,"20:00:00"
"17635",0,1,2022-07-05,"20:10:00"
"17636",0,1,2022-07-05,"20:20:00"
"17637",0,1,2022-07-05,"20:30:00"
"17638",0,1,2022-07-05,"20:40:00"
"17639",0,1,2022-07-05,"20:50:00"
"17640",0,1,2022-07-05,"21:00:00"
"17641",0,1,2022-07-05,"21:10:00"
"17642",0,1,2022-07-05,"21:20:00"
"17643",0,1,2022-07-05,"21:30:00"
"17644",0,1,2022-07-05,"21:40:00"
"17645",0,1,2022-07-05,"21:50:00"
"17646",0,1,2022-07-05,"22:00:00"
"17647",0,1,2022-07-05,"22:10:00"
"17648",0,1,2022-07-05,"22:20:00"
"17649",0,1,2022-07-05,"22:30:00"
"17650",0,1,2022-07-05,"22:40:00"
"17651",0,1,2022-07-05,"22:50:00"
"17652",0,1,2022-07-05,"23:00:00"
"17653",0,1,2022-07-05,"23:10:00"
"17654",0,1,2022-07-05,"23:20:00"
"17655",0,1,2022-07-05,"23:30:00"
"17656",0,1,2022-07-05,"23:40:00"
"17657",0,1,2022-07-05,"23:50:00"
"17658",0,1,2022-07-06,NA
"17659",0,1,2022-07-06,"00:10:00"
"17660",0,1,2022-07-06,"00:20:00"
"17661",0,1,2022-07-06,"00:30:00"
"17662",0,1,2022-07-06,"00:40:00"
"17663",0,1,2022-07-06,"00:50:00"
"17664",0,1,2022-07-06,"01:00:00"
"17665",0,1,2022-07-06,"01:10:00"
"17666",0,1,2022-07-06,"01:20:00"
"17667",0,1,2022-07-06,"01:30:00"
"17668",0,1,2022-07-06,"01:40:00"
"17669",0,1,2022-07-06,"01:50:00"
"17670",0,1,2022-07-06,"02:00:00"
"17671",0,1,2022-07-06,"02:10:00"
"17672",0,1,2022-07-06,"02:20:00"
"17673",0,1,2022-07-06,"02:30:00"
"17674",0,1,2022-07-06,"02:40:00"
"17675",0,1,2022-07-06,"02:50:00"
"17676",0,1,2022-07-06,"03:00:00"
"17677",0,1,2022-07-06,"03:10:00"
"17678",0,1,2022-07-06,"03:20:00"
"17679",0,1,2022-07-06,"03:30:00"
"17680",0,1,2022-07-06,"03:40:00"
"17681",0,1,2022-07-06,"03:50:00"
"17682",0,1,2022-07-06,"04:00:00"
"17683",0,1,2022-07-06,"04:10:00"
"17684",0,1,2022-07-06,"04:20:00"
"17685",0,1,2022-07-06,"04:30:00"
"17686",0,1,2022-07-06,"04:40:00"
"17687",0,1,2022-07-06,"04:50:00"
"17688",0,1,2022-07-06,"05:00:00"
"17689",0,1,2022-07-06,"05:10:00"
"17690",0,1,2022-07-06,"05:20:00"
"17691",0,1,2022-07-06,"05:30:00"
"17692",0,1,2022-07-06,"05:40:00"
"17693",0,1,2022-07-06,"05:50:00"
"17694",0,1,2022-07-06,"06:00:00"
"17695",0,1,2022-07-06,"06:10:00"
"17696",7.1,1,2022-07-06,"06:20:00"
"17697",44.4,1,2022-07-06,"06:30:00"
"17698",137.1,1,2022-07-06,"06:40:00"
"17699",235.9,1,2022-07-06,"06:50:00"
"17700",353.9,1,2022-07-06,"07:00:00"
"17701",488,1,2022-07-06,"07:10:00"
"17702",719.8,1,2022-07-06,"07:20:00"
"17703",607.9,1,2022-07-06,"07:30:00"
"17704",889.2,1,2022-07-06,"07:40:00"
"17705",1384.2,1,2022-07-06,"07:50:00"
"17706",1379.2,1,2022-07-06,"08:00:00"
"17707",1640.3,1,2022-07-06,"08:10:00"
"17708",2715,1,2022-07-06,"08:20:00"
"17709",3555.9,1,2022-07-06,"08:30:00"
"17710",2031.5,1,2022-07-06,"08:40:00"
"17711",1263.3,1,2022-07-06,"08:50:00"
"17712",3056.8,1,2022-07-06,"09:00:00"
"17713",2745.3,1,2022-07-06,"09:10:00"
"17714",4602.4,1,2022-07-06,"09:20:00"
"17715",6234.6,1,2022-07-06,"09:30:00"
"17716",7657.2,1,2022-07-06,"09:40:00"
"17717",8006,1,2022-07-06,"09:50:00"
"17718",8165.3,1,2022-07-06,"10:00:00"
"17719",6498.8,1,2022-07-06,"10:10:00"
"17720",10161.5,1,2022-07-06,"10:20:00"
"17721",8470.8,1,2022-07-06,"10:30:00"
"17722",8353.8,1,2022-07-06,"10:40:00"
"17723",9382.2,1,2022-07-06,"10:50:00"
"17724",10038.5,1,2022-07-06,"11:00:00"
"17725",5632.7,1,2022-07-06,"11:10:00"
"17726",8660.3,1,2022-07-06,"11:20:00"
"17727",10687.8,1,2022-07-06,"11:30:00"
"17728",7483.8,1,2022-07-06,"11:40:00"
"17729",6692.3,1,2022-07-06,"11:50:00"
"17730",9383.2,1,2022-07-06,"12:00:00"
"17731",10349,1,2022-07-06,"12:10:00"
"17732",11471.2,1,2022-07-06,"12:20:00"
"17733",10169.6,1,2022-07-06,"12:30:00"
"17734",6536.1,1,2022-07-06,"12:40:00"
"17735",7262,1,2022-07-06,"12:50:00"
"17736",11655.7,1,2022-07-06,"13:00:00"
"17737",9471.9,1,2022-07-06,"13:10:00"
"17738",10602.1,1,2022-07-06,"13:20:00"
"17739",9085.8,1,2022-07-06,"13:30:00"
"17740",8903.3,1,2022-07-06,"13:40:00"
"17741",5277.9,1,2022-07-06,"13:50:00"
"17742",8124,1,2022-07-06,"14:00:00"
"17743",7924.4,1,2022-07-06,"14:10:00"
"17744",8402.2,1,2022-07-06,"14:20:00"
"17745",8957.7,1,2022-07-06,"14:30:00"
"17746",8279.2,1,2022-07-06,"14:40:00"
"17747",6639.9,1,2022-07-06,"14:50:00"
"17748",6664.1,1,2022-07-06,"15:00:00"
"17749",5987.6,1,2022-07-06,"15:10:00"
"17750",5737.6,1,2022-07-06,"15:20:00"
"17751",4530.8,1,2022-07-06,"15:30:00"
"17752",4519.7,1,2022-07-06,"15:40:00"
"17753",4676,1,2022-07-06,"15:50:00"
"17754",2639.4,1,2022-07-06,"16:00:00"
"17755",3059.8,1,2022-07-06,"16:10:00"
"17756",2396.5,1,2022-07-06,"16:20:00"
"17757",1981.1,1,2022-07-06,"16:30:00"
"17758",1676.6,1,2022-07-06,"16:40:00"
"17759",1270.3,1,2022-07-06,"16:50:00"
"17760",804.5,1,2022-07-06,"17:00:00"
"17761",510.1,1,2022-07-06,"17:10:00"
"17762",345.8,1,2022-07-06,"17:20:00"
"17763",187.5,1,2022-07-06,"17:30:00"
"17764",70.6,1,2022-07-06,"17:40:00"
"17765",14.1,1,2022-07-06,"17:50:00"
"17766",1,1,2022-07-06,"18:00:00"
"17767",0,1,2022-07-06,"18:10:00"
"17768",0,1,2022-07-06,"18:20:00"
"17769",0,1,2022-07-06,"18:30:00"
"17770",0,1,2022-07-06,"18:40:00"
"17771",0,1,2022-07-06,"18:50:00"
"17772",0,1,2022-07-06,"19:00:00"
"17773",0,1,2022-07-06,"19:10:00"
"17774",0,1,2022-07-06,"19:20:00"
"17775",0,1,2022-07-06,"19:30:00"
"17776",0,1,2022-07-06,"19:40:00"
"17777",0,1,2022-07-06,"19:50:00"
"17778",0,1,2022-07-06,"20:00:00"
"17779",0,1,2022-07-06,"20:10:00"
"17780",0,1,2022-07-06,"20:20:00"
"17781",0,1,2022-07-06,"20:30:00"
"17782",0,1,2022-07-06,"20:40:00"
"17783",0,1,2022-07-06,"20:50:00"
"17784",0,1,2022-07-06,"21:00:00"
"17785",0,1,2022-07-06,"21:10:00"
"17786",0,1,2022-07-06,"21:20:00"
"17787",0,1,2022-07-06,"21:30:00"
"17788",0,1,2022-07-06,"21:40:00"
"17789",0,1,2022-07-06,"21:50:00"
"17790",0,1,2022-07-06,"22:00:00"
"17791",0,1,2022-07-06,"22:10:00"
"17792",0,1,2022-07-06,"22:20:00"
"17793",0,1,2022-07-06,"22:30:00"
"17794",0,1,2022-07-06,"22:40:00"
"17795",0,1,2022-07-06,"22:50:00"
"17796",0,1,2022-07-06,"23:00:00"
"17797",0,1,2022-07-06,"23:10:00"
"17798",0,1,2022-07-06,"23:20:00"
"17799",0,1,2022-07-06,"23:30:00"
"17800",0,1,2022-07-06,"23:40:00"
"17801",0,1,2022-07-06,"23:50:00"
"17802",0,1,2022-07-07,NA
"17803",0,1,2022-07-07,"00:10:00"
"17804",0,1,2022-07-07,"00:20:00"
"17805",0,1,2022-07-07,"00:30:00"
"17806",0,1,2022-07-07,"00:40:00"
"17807",0,1,2022-07-07,"00:50:00"
"17808",0,1,2022-07-07,"01:00:00"
"17809",0,1,2022-07-07,"01:10:00"
"17810",0,1,2022-07-07,"01:20:00"
"17811",0,1,2022-07-07,"01:30:00"
"17812",0,1,2022-07-07,"01:40:00"
"17813",0,1,2022-07-07,"01:50:00"
"17814",0,1,2022-07-07,"02:00:00"
"17815",0,1,2022-07-07,"02:10:00"
"17816",0,1,2022-07-07,"02:20:00"
"17817",0,1,2022-07-07,"02:30:00"
"17818",0,1,2022-07-07,"02:40:00"
"17819",0,1,2022-07-07,"02:50:00"
"17820",0,1,2022-07-07,"03:00:00"
"17821",0,1,2022-07-07,"03:10:00"
"17822",0,1,2022-07-07,"03:20:00"
"17823",0,1,2022-07-07,"03:30:00"
"17824",0,1,2022-07-07,"03:40:00"
"17825",0,1,2022-07-07,"03:50:00"
"17826",0,1,2022-07-07,"04:00:00"
"17827",0,1,2022-07-07,"04:10:00"
"17828",0,1,2022-07-07,"04:20:00"
"17829",0,1,2022-07-07,"04:30:00"
"17830",0,1,2022-07-07,"04:40:00"
"17831",0,1,2022-07-07,"04:50:00"
"17832",0,1,2022-07-07,"05:00:00"
"17833",0,1,2022-07-07,"05:10:00"
"17834",0,1,2022-07-07,"05:20:00"
"17835",0,1,2022-07-07,"05:30:00"
"17836",0,1,2022-07-07,"05:40:00"
"17837",0,1,2022-07-07,"05:50:00"
"17838",0,1,2022-07-07,"06:00:00"
"17839",0,1,2022-07-07,"06:10:00"
"17840",7.1,1,2022-07-07,"06:20:00"
"17841",39.3,1,2022-07-07,"06:30:00"
"17842",173.4,1,2022-07-07,"06:40:00"
"17843",391.2,1,2022-07-07,"06:50:00"
"17844",689.6,1,2022-07-07,"07:00:00"
"17845",884.2,1,2022-07-07,"07:10:00"
"17846",1262.3,1,2022-07-07,"07:20:00"
"17847",1596,1,2022-07-07,"07:30:00"
"17848",2025.4,1,2022-07-07,"07:40:00"
"17849",2440.8,1,2022-07-07,"07:50:00"
"17850",2911.6,1,2022-07-07,"08:00:00"
"17851",3355.2,1,2022-07-07,"08:10:00"
"17852",3874.5,1,2022-07-07,"08:20:00"
"17853",4391.7,1,2022-07-07,"08:30:00"
"17854",4812.1,1,2022-07-07,"08:40:00"
"17855",5349.4,1,2022-07-07,"08:50:00"
"17856",5788,1,2022-07-07,"09:00:00"
"17857",6271.9,1,2022-07-07,"09:10:00"
"17858",6729.7,1,2022-07-07,"09:20:00"
"17859",7133.9,1,2022-07-07,"09:30:00"
"17860",7671.3,1,2022-07-07,"09:40:00"
"17861",8045.3,1,2022-07-07,"09:50:00"
"17862",8462.7,1,2022-07-07,"10:00:00"
"17863",8683.5,1,2022-07-07,"10:10:00"
"17864",9052.5,1,2022-07-07,"10:20:00"
"17865",9402.4,1,2022-07-07,"10:30:00"
"17866",9510.2,1,2022-07-07,"10:40:00"
"17867",9830.8,1,2022-07-07,"10:50:00"
"17868",9944.8,1,2022-07-07,"11:00:00"
"17869",10284.5,1,2022-07-07,"11:10:00"
"17870",10399.5,1,2022-07-07,"11:20:00"
"17871",10569.8,1,2022-07-07,"11:30:00"
"17872",10683.8,1,2022-07-07,"11:40:00"
"17873",10849.1,1,2022-07-07,"11:50:00"
"17874",10277.5,1,2022-07-07,"12:00:00"
"17875",10723.1,1,2022-07-07,"12:10:00"
"17876",10651.5,1,2022-07-07,"12:20:00"
"17877",10608.1,1,2022-07-07,"12:30:00"
"17878",10545.6,1,2022-07-07,"12:40:00"
"17879",10470,1,2022-07-07,"12:50:00"
"17880",10312.7,1,2022-07-07,"13:00:00"
"17881",10157.5,1,2022-07-07,"13:10:00"
"17882",9995.2,1,2022-07-07,"13:20:00"
"17883",9692.7,1,2022-07-07,"13:30:00"
"17884",9515.3,1,2022-07-07,"13:40:00"
"17885",9212.8,1,2022-07-07,"13:50:00"
"17886",8958.8,1,2022-07-07,"14:00:00"
"17887",8619,1,2022-07-07,"14:10:00"
"17888",8159.3,1,2022-07-07,"14:20:00"
"17889",7744.9,1,2022-07-07,"14:30:00"
"17890",7374.9,1,2022-07-07,"14:40:00"
"17891",6988.8,1,2022-07-07,"14:50:00"
"17892",6343.5,1,2022-07-07,"15:00:00"
"17893",6037,1,2022-07-07,"15:10:00"
"17894",5597.5,1,2022-07-07,"15:20:00"
"17895",5240.6,1,2022-07-07,"15:30:00"
"17896",4912.9,1,2022-07-07,"15:40:00"
"17897",4225.3,1,2022-07-07,"15:50:00"
"17898",4343.3,1,2022-07-07,"16:00:00"
"17899",3657.7,1,2022-07-07,"16:10:00"
"17900",2905.6,1,2022-07-07,"16:20:00"
"17901",1666.5,1,2022-07-07,"16:30:00"
"17902",1304.6,1,2022-07-07,"16:40:00"
"17903",1335.8,1,2022-07-07,"16:50:00"
"17904",1019.3,1,2022-07-07,"17:00:00"
"17905",682.5,1,2022-07-07,"17:10:00"
"17906",419.4,1,2022-07-07,"17:20:00"
"17907",219.8,1,2022-07-07,"17:30:00"
"17908",84.7,1,2022-07-07,"17:40:00"
"17909",20.2,1,2022-07-07,"17:50:00"
"17910",3,1,2022-07-07,"18:00:00"
"17911",0,1,2022-07-07,"18:10:00"
"17912",0,1,2022-07-07,"18:20:00"
"17913",0,1,2022-07-07,"18:30:00"
"17914",0,1,2022-07-07,"18:40:00"
"17915",0,1,2022-07-07,"18:50:00"
"17916",0,1,2022-07-07,"19:00:00"
"17917",0,1,2022-07-07,"19:10:00"
"17918",0,1,2022-07-07,"19:20:00"
"17919",0,1,2022-07-07,"19:30:00"
"17920",0,1,2022-07-07,"19:40:00"
"17921",0,1,2022-07-07,"19:50:00"
"17922",0,1,2022-07-07,"20:00:00"
"17923",0,1,2022-07-07,"20:10:00"
"17924",0,1,2022-07-07,"20:20:00"
"17925",0,1,2022-07-07,"20:30:00"
"17926",0,1,2022-07-07,"20:40:00"
"17927",0,1,2022-07-07,"20:50:00"
"17928",0,1,2022-07-07,"21:00:00"
"17929",0,1,2022-07-07,"21:10:00"
"17930",0,1,2022-07-07,"21:20:00"
"17931",0,1,2022-07-07,"21:30:00"
"17932",0,1,2022-07-07,"21:40:00"
"17933",0,1,2022-07-07,"21:50:00"
"17934",0,1,2022-07-07,"22:00:00"
"17935",0,1,2022-07-07,"22:10:00"
"17936",0,1,2022-07-07,"22:20:00"
"17937",0,1,2022-07-07,"22:30:00"
"17938",0,1,2022-07-07,"22:40:00"
"17939",0,1,2022-07-07,"22:50:00"
"17940",0,1,2022-07-07,"23:00:00"
"17941",0,1,2022-07-07,"23:10:00"
"17942",0,1,2022-07-07,"23:20:00"
"17943",0,1,2022-07-07,"23:30:00"
"17944",0,1,2022-07-07,"23:40:00"
"17945",0,1,2022-07-07,"23:50:00"
"17946",0,1,2022-07-08,NA
"17947",0,1,2022-07-08,"00:10:00"
"17948",0,1,2022-07-08,"00:20:00"
"17949",0,1,2022-07-08,"00:30:00"
"17950",0,1,2022-07-08,"00:40:00"
"17951",0,1,2022-07-08,"00:50:00"
"17952",0,1,2022-07-08,"01:00:00"
"17953",0,1,2022-07-08,"01:10:00"
"17954",0,1,2022-07-08,"01:20:00"
"17955",0,1,2022-07-08,"01:30:00"
"17956",0,1,2022-07-08,"01:40:00"
"17957",0,1,2022-07-08,"01:50:00"
"17958",0,1,2022-07-08,"02:00:00"
"17959",0,1,2022-07-08,"02:10:00"
"17960",0,1,2022-07-08,"02:20:00"
"17961",0,1,2022-07-08,"02:30:00"
"17962",0,1,2022-07-08,"02:40:00"
"17963",0,1,2022-07-08,"02:50:00"
"17964",0,1,2022-07-08,"03:00:00"
"17965",0,1,2022-07-08,"03:10:00"
"17966",0,1,2022-07-08,"03:20:00"
"17967",0,1,2022-07-08,"03:30:00"
"17968",0,1,2022-07-08,"03:40:00"
"17969",0,1,2022-07-08,"03:50:00"
"17970",0,1,2022-07-08,"04:00:00"
"17971",0,1,2022-07-08,"04:10:00"
"17972",0,1,2022-07-08,"04:20:00"
"17973",0,1,2022-07-08,"04:30:00"
"17974",0,1,2022-07-08,"04:40:00"
"17975",0,1,2022-07-08,"04:50:00"
"17976",0,1,2022-07-08,"05:00:00"
"17977",0,1,2022-07-08,"05:10:00"
"17978",0,1,2022-07-08,"05:20:00"
"17979",0,1,2022-07-08,"05:30:00"
"17980",0,1,2022-07-08,"05:40:00"
"17981",0,1,2022-07-08,"05:50:00"
"17982",0,1,2022-07-08,"06:00:00"
"17983",0,1,2022-07-08,"06:10:00"
"17984",8.1,1,2022-07-08,"06:20:00"
"17985",44.4,1,2022-07-08,"06:30:00"
"17986",143.2,1,2022-07-08,"06:40:00"
"17987",333.7,1,2022-07-08,"06:50:00"
"17988",641.2,1,2022-07-08,"07:00:00"
"17989",984,1,2022-07-08,"07:10:00"
"17990",1497.2,1,2022-07-08,"07:20:00"
"17991",2193.8,1,2022-07-08,"07:30:00"
"17992",2322.9,1,2022-07-08,"07:40:00"
"17993",2314.8,1,2022-07-08,"07:50:00"
"17994",2768.5,1,2022-07-08,"08:00:00"
"17995",3967.2,1,2022-07-08,"08:10:00"
"17996",3261.5,1,2022-07-08,"08:20:00"
"17997",2658.6,1,2022-07-08,"08:30:00"
"17998",2278.5,1,2022-07-08,"08:40:00"
"17999",2183.7,1,2022-07-08,"08:50:00"
"18000",2261.4,1,2022-07-08,"09:00:00"
"18001",2913.7,1,2022-07-08,"09:10:00"
"18002",3904.7,1,2022-07-08,"09:20:00"
"18003",3633.5,1,2022-07-08,"09:30:00"
"18004",3707.1,1,2022-07-08,"09:40:00"
"18005",4856.4,1,2022-07-08,"09:50:00"
"18006",4065,1,2022-07-08,"10:00:00"
"18007",3716.2,1,2022-07-08,"10:10:00"
"18008",3455.1,1,2022-07-08,"10:20:00"
"18009",3359.3,1,2022-07-08,"10:30:00"
"18010",3570,1,2022-07-08,"10:40:00"
"18011",4774.8,1,2022-07-08,"10:50:00"
"18012",6199.3,1,2022-07-08,"11:00:00"
"18013",10902.5,1,2022-07-08,"11:10:00"
"18014",6419.1,1,2022-07-08,"11:20:00"
"18015",2285.6,1,2022-07-08,"11:30:00"
"18016",1439.7,1,2022-07-08,"11:40:00"
"18017",1564.7,1,2022-07-08,"11:50:00"
"18018",2441.8,1,2022-07-08,"12:00:00"
"18019",4631.6,1,2022-07-08,"12:10:00"
"18020",8746,1,2022-07-08,"12:20:00"
"18021",4329.2,1,2022-07-08,"12:30:00"
"18022",4675,1,2022-07-08,"12:40:00"
"18023",3703.1,1,2022-07-08,"12:50:00"
"18024",3326,1,2022-07-08,"13:00:00"
"18025",4540.9,1,2022-07-08,"13:10:00"
"18026",4130.5,1,2022-07-08,"13:20:00"
"18027",5729.5,1,2022-07-08,"13:30:00"
"18028",8220.8,1,2022-07-08,"13:40:00"
"18029",9383.2,1,2022-07-08,"13:50:00"
"18030",9739.1,1,2022-07-08,"14:00:00"
"18031",4162.8,1,2022-07-08,"14:10:00"
"18032",2009.3,1,2022-07-08,"14:20:00"
"18033",5048,1,2022-07-08,"14:30:00"
"18034",1712.9,1,2022-07-08,"14:40:00"
"18035",1852,1,2022-07-08,"14:50:00"
"18036",2391.4,1,2022-07-08,"15:00:00"
"18037",5530.9,1,2022-07-08,"15:10:00"
"18038",5419,1,2022-07-08,"15:20:00"
"18039",4707.2,1,2022-07-08,"15:30:00"
"18040",4837.3,1,2022-07-08,"15:40:00"
"18041",4882.7,1,2022-07-08,"15:50:00"
"18042",2173.7,1,2022-07-08,"16:00:00"
"18043",2302.7,1,2022-07-08,"16:10:00"
"18044",2691.9,1,2022-07-08,"16:20:00"
"18045",1077.8,1,2022-07-08,"16:30:00"
"18046",631.1,1,2022-07-08,"16:40:00"
"18047",614,1,2022-07-08,"16:50:00"
"18048",660.4,1,2022-07-08,"17:00:00"
"18049",645.2,1,2022-07-08,"17:10:00"
"18050",299.4,1,2022-07-08,"17:20:00"
"18051",134.1,1,2022-07-08,"17:30:00"
"18052",63.5,1,2022-07-08,"17:40:00"
"18053",17.1,1,2022-07-08,"17:50:00"
"18054",2,1,2022-07-08,"18:00:00"
"18055",0,1,2022-07-08,"18:10:00"
"18056",0,1,2022-07-08,"18:20:00"
"18057",0,1,2022-07-08,"18:30:00"
"18058",0,1,2022-07-08,"18:40:00"
"18059",0,1,2022-07-08,"18:50:00"
"18060",0,1,2022-07-08,"19:00:00"
"18061",0,1,2022-07-08,"19:10:00"
"18062",0,1,2022-07-08,"19:20:00"
"18063",0,1,2022-07-08,"19:30:00"
"18064",0,1,2022-07-08,"19:40:00"
"18065",0,1,2022-07-08,"19:50:00"
"18066",0,1,2022-07-08,"20:00:00"
"18067",0,1,2022-07-08,"20:10:00"
"18068",0,1,2022-07-08,"20:20:00"
"18069",0,1,2022-07-08,"20:30:00"
"18070",0,1,2022-07-08,"20:40:00"
"18071",0,1,2022-07-08,"20:50:00"
"18072",0,1,2022-07-08,"21:00:00"
"18073",0,1,2022-07-08,"21:10:00"
"18074",0,1,2022-07-08,"21:20:00"
"18075",0,1,2022-07-08,"21:30:00"
"18076",0,1,2022-07-08,"21:40:00"
"18077",0,1,2022-07-08,"21:50:00"
"18078",0,1,2022-07-08,"22:00:00"
"18079",0,1,2022-07-08,"22:10:00"
"18080",0,1,2022-07-08,"22:20:00"
"18081",0,1,2022-07-08,"22:30:00"
"18082",0,1,2022-07-08,"22:40:00"
"18083",0,1,2022-07-08,"22:50:00"
"18084",0,1,2022-07-08,"23:00:00"
"18085",0,1,2022-07-08,"23:10:00"
"18086",0,1,2022-07-08,"23:20:00"
"18087",0,1,2022-07-08,"23:30:00"
"18088",0,1,2022-07-08,"23:40:00"
"18089",0,1,2022-07-08,"23:50:00"
"18090",0,1,2022-07-09,NA
"18091",0,1,2022-07-09,"00:10:00"
"18092",0,1,2022-07-09,"00:20:00"
"18093",0,1,2022-07-09,"00:30:00"
"18094",0,1,2022-07-09,"00:40:00"
"18095",0,1,2022-07-09,"00:50:00"
"18096",0,1,2022-07-09,"01:00:00"
"18097",0,1,2022-07-09,"01:10:00"
"18098",0,1,2022-07-09,"01:20:00"
"18099",0,1,2022-07-09,"01:30:00"
"18100",0,1,2022-07-09,"01:40:00"
"18101",0,1,2022-07-09,"01:50:00"
"18102",0,1,2022-07-09,"02:00:00"
"18103",0,1,2022-07-09,"02:10:00"
"18104",0,1,2022-07-09,"02:20:00"
"18105",0,1,2022-07-09,"02:30:00"
"18106",0,1,2022-07-09,"02:40:00"
"18107",0,1,2022-07-09,"02:50:00"
"18108",0,1,2022-07-09,"03:00:00"
"18109",0,1,2022-07-09,"03:10:00"
"18110",0,1,2022-07-09,"03:20:00"
"18111",0,1,2022-07-09,"03:30:00"
"18112",0,1,2022-07-09,"03:40:00"
"18113",0,1,2022-07-09,"03:50:00"
"18114",0,1,2022-07-09,"04:00:00"
"18115",0,1,2022-07-09,"04:10:00"
"18116",0,1,2022-07-09,"04:20:00"
"18117",0,1,2022-07-09,"04:30:00"
"18118",0,1,2022-07-09,"04:40:00"
"18119",0,1,2022-07-09,"04:50:00"
"18120",0,1,2022-07-09,"05:00:00"
"18121",0,1,2022-07-09,"05:10:00"
"18122",0,1,2022-07-09,"05:20:00"
"18123",0,1,2022-07-09,"05:30:00"
"18124",0,1,2022-07-09,"05:40:00"
"18125",0,1,2022-07-09,"05:50:00"
"18126",0,1,2022-07-09,"06:00:00"
"18127",0,1,2022-07-09,"06:10:00"
"18128",7.1,1,2022-07-09,"06:20:00"
"18129",43.4,1,2022-07-09,"06:30:00"
"18130",135.1,1,2022-07-09,"06:40:00"
"18131",321.6,1,2022-07-09,"06:50:00"
"18132",616,1,2022-07-09,"07:00:00"
"18133",956.8,1,2022-07-09,"07:10:00"
"18134",1431.6,1,2022-07-09,"07:20:00"
"18135",1972,1,2022-07-09,"07:30:00"
"18136",1916.6,1,2022-07-09,"07:40:00"
"18137",2392.4,1,2022-07-09,"07:50:00"
"18138",2835,1,2022-07-09,"08:00:00"
"18139",3384.5,1,2022-07-09,"08:10:00"
"18140",3898.7,1,2022-07-09,"08:20:00"
"18141",4473.3,1,2022-07-09,"08:30:00"
"18142",5210.3,1,2022-07-09,"08:40:00"
"18143",6072.3,1,2022-07-09,"08:50:00"
"18144",6513.9,1,2022-07-09,"09:00:00"
"18145",4665.9,1,2022-07-09,"09:10:00"
"18146",6398,1,2022-07-09,"09:20:00"
"18147",7147,1,2022-07-09,"09:30:00"
"18148",7491.8,1,2022-07-09,"09:40:00"
"18149",7680.4,1,2022-07-09,"09:50:00"
"18150",8283.3,1,2022-07-09,"10:00:00"
"18151",8071.5,1,2022-07-09,"10:10:00"
"18152",7927.4,1,2022-07-09,"10:20:00"
"18153",8923.5,1,2022-07-09,"10:30:00"
"18154",9342.9,1,2022-07-09,"10:40:00"
"18155",9592.9,1,2022-07-09,"10:50:00"
"18156",9913.5,1,2022-07-09,"11:00:00"
"18157",10050.6,1,2022-07-09,"11:10:00"
"18158",10391.4,1,2022-07-09,"11:20:00"
"18159",6151,1,2022-07-09,"11:30:00"
"18160",8170.4,1,2022-07-09,"11:40:00"
"18161",9298.5,1,2022-07-09,"11:50:00"
"18162",10660.6,1,2022-07-09,"12:00:00"
"18163",11058.8,1,2022-07-09,"12:10:00"
"18164",10875.3,1,2022-07-09,"12:20:00"
"18165",10056.7,1,2022-07-09,"12:30:00"
"18166",10863.2,1,2022-07-09,"12:40:00"
"18167",9900.4,1,2022-07-09,"12:50:00"
"18168",10329.9,1,2022-07-09,"13:00:00"
